Evander Holyfield's 'Real Deal' Boxing (USA, Europe).gg	262144	36AAF536	4E63ABB36BE8D86B94B34846B16D9FA3
Excellent Dizzy Collection, The (Europe).sms	524288	AA140C9C	613376B7B53E43BA17AE1B62DA3C9251
F-15 Strike Eagle (USA, Europe).gg	262144	8BDB0806	69CC38014650BDD0AF0A2B7D7E9C46EC
F1 (USA, Europe).gg	262144	D0A93E00	93B3E1B682474FFD9985C0A5688D45BF
F1 - World Championship Edition (Europe).gg	262144	107092D0	309ABE6822C52DF971856912C77A57CC
FIFA International Soccer (Japan).gg	524288	78159325	6B60449B8C589AA2361FF6E67EAE18F6
FIFA International Soccer (USA, Europe).gg	524288	E632A3A2	9A70ADE3CC8647EE1A926AE71BB7FE52
FIFA Soccer 96 (USA, Europe) (En,Fr,De,Es).gg	524288	C379DE95	4338306D35219DA89E1F6CC4550FD8A3
Faceball 2000 (Japan).gg	262144	AAF6F87D	8DCFAA8A12425A56F5DE7518B691158B
Factory Panic (Europe).gg	131072	59E3BE92	784F3FF02E544E3A9CF18B3B1DA1F062
Fantastic Dizzy (Europe) (En,Fr,De,Es,It).sms	262144	C888222B	66A8E3133A047FA7D44968EFD3C30720
Fantasy Zone (Japan, Europe).gg	131072	D69097E8	4C6C42493B5AF22540E6C2014D2C367A
Fantasy Zone (USA).gg	131072	FAD007DF	9C314C791AD0A98CDA6BD7D39C0A2774
Fatal Fury Special (Europe).gg	524288	FBD76387	68A033D75E20600787F2FC031C1DD1E3
Fatal Fury Special (USA).gg	524288	449787E2	4292C099F98CC0C6D03025F0729F64DF
Foreman for Real (World).gg	524288	D46D5685	50D9E83B34B960D296F59CF08F8170C6
Frank Thomas Big Hurt Baseball (USA).gg	524288	C443C35C	B3AF97A5B1621AF61C633F1CCB23F90E
Fray - Shugyou Hen (Japan).gg	262144	E123D9B8	ED0D0917984F2CC8AA560C1BF55EB95F
Fred Couples' Golf (Japan).gg	524288	B1196CD7	3A228F1B9D55146445CD981D3949D715
Fred Couples' Golf (USA).gg	524288	46F40B9F	FB2F22BAFFDBE79CD255D8EC9CB133AD
Frogger (USA) (Proto).gg	131072	02BBF994	0D78EA34987AE32F1CE844A3F647189F
From TV Animation - Slam Dunk - Shouri e no Starting 5 (Japan).gg	524288	751DAD4C	087039A3C04F4A3AE2F09BC258BE00D1
G-LOC - Air Battle (Japan) (Rev 1).gg	131072	33237F50	D8C531467266D86139D0EC4D3CC79439
G-LOC - Air Battle (Japan).gg	131072	2333F615	28962F99E33C4F7FB8E513B539FB28F0
G-LOC - Air Battle (USA, Europe).gg	131072	18DE59ED	EC61986C03B1BB9C1862BDDD6432BF26
G-Sonic ~ Sonic Blast (World).gg	1048576	031B9DA9	56E1561D981A9A7C240CDD8D5580CCF0
GG Aleste (Japan).gg	262144	1B80A75B	43301E7C15FE11F66B29B00E6EC47A52
GG Aleste II ~ Power Strike II (Japan, Europe).gg	262144	09DE1528	D5836EC389EC2C81BD54728B96B87152
GG Portrait - Pai Chen (Japan).gg	524288	695CC120	3DBD51CE27C7EEEE98AAECCDB96AFFB6
GG Portrait - Yuuki Akira (Japan).gg	524288	51159F8F	82D3C23CF9617174AA47BED8E76438DF
GG Shinobi, The (Japan).gg	262144	83926BD1	21D2E4E7C508E6ABBB12BB96C7AAC868
GP Rider (Japan).gg	524288	7A26EC6A	6427D14DA2501E16DA16930622EE8846
GP Rider (USA, Europe).gg	524288	876E9B72	6FA101FB69DA89A922B1B99F36E515BC
Galaga '91 (Japan).gg	131072	0593BA24	C50BC608D2F6708E255E98C324E93A13
Galaga 2 (Europe).gg	131072	95ECECE2	7F3A990141B86A8B66CC9E761F1C1BA0
Gamble Panic (Japan).gg	524288	09534742	E0B96E01749B6B44FA53F10A47E3D105
Gambler Jiko Chuushinha (Japan).gg	262144	423803A7	03F04A22E61460682AA1C7CBA84565D2
Ganbare Gorby! (Japan).gg	131072	A1F2F4A1	4D965F99BE3EDD9593AF1C365D6A2653
Garfield - Caught in the Act (USA, Europe).gg	1048576	CD53F3AF	8766AD6AB161FFC7796A543325A82FB6
Garou Densetsu Special (Japan).gg	524288	9AFB6F33	203C6FAA7508C8A88EE6B775E365D89C
Gear Stadium (Japan).gg	131072	0E300223	681B18412B7861C02C2C7110114A3216
Gear Stadium Heiseiban (Japan).gg	131072	A0530664	7BEFEAD333E6898CAAB966AFFB5E6F83
Gear Works (USA).gg	131072	E9A2EFB4	DA9D059D844104D2A4D05F01AA4FF9FC
George Foreman's KO Boxing (USA, Europe).gg	131072	58B44585	C5D2AADB57D9827A24C69A80014B4ECF
Gojira - Kaijuu Daishingeki (Japan).gg	524288	4CF97801	E550267F3AE767BED5D0E2A126F44A10
Greendog - The Beached Surfer Dude! (USA, Europe).gg	262144	F27925B0	E6C364FCE0F71A9EB9E5474CD84C2067
Griffin (Japan).gg	131072	A93E8B0F	00299A180A9EDEF575A228A1CEF65318
Gunstar Heroes (Japan).gg	524288	C3C52767	C46D46F3AB4873CB1ED7AE8B9B70F2B4
Halley Wars (Japan).gg	131072	DEF5A5D0	9B26A17F41F2F0DC508D0815945E2634
Halley Wars (USA, Europe).gg	131072	7E9DEA46	1EF93397C3C6D2049B0701D69255A22B
Head Buster (Japan).gg	131072	7E689995	AA52A741B2952C3713AB791E659C37B5
Heavy Weight Champ (Japan).gg	131072	BEED9150	B963441C5EDAD8396B857A9AD8448995
Home Alone (USA, Europe).gg	262144	DDE29F74	8747C4CC07059D97BC597C5EB757CBD9
Honoo no Toukyuuji - Dodge Danpei (Japan).gg	131072	DFA805A0	A299B81A9A5455BFFF538F669A5E7A0D
Hook (Europe).gg	262144	A5AA5BA1	CE8BF6E6BAEC621D9CC8302F2B0565B4
Hook (USA).gg	262144	F53CED2E	5B0659FC95D81F10400BC449C2DA251B
Hurricanes (Europe).gg	524288	0A25EEC5	2F36C3CEA09A1D394273B9607CCD8C60
Hyokkori Hyoutan-jima - Hyoutan-jima no Daikoukai (Japan).gg	131072	42389270	59ADAABDDE5BBFF98CD59892E484B695
Hyper Pro Yakyuu '92 (Japan).gg	131072	056CAE74	8EC099B2001155815841E2911C9BAB9F
Ichidant~R GG (Japan).gg	524288	9F64C2BB	7E28DC24CB77ACCAFEABA718917961EC
In the Wake of Vampire (Japan).gg	262144	DAB0F265	A999C2F72C71C22BE50E343E54FF4D73
Incredible Crash Dummies, The (World).gg	262144	087FC247	4D7FAFE13D1AA4C9EA893BD4EC2F8332
Incredible Hulk, The (USA, Europe).gg	524288	D7055F88	7B239C8AE257CB78C46A8AFFA9BC8226
Indiana Jones and the Last Crusade (USA, Europe).gg	262144	B875226B	9D396418BE6587BED4867070D049CE98
Iron Man X-O Manowar in Heavy Metal (USA, Europe).gg	524288	8927B69B	F9221499B42B1B04D5C9F9814FD1EFCD
Itchy & Scratchy Game, The (USA, Europe).gg	262144	44E7E2DA	63BB5A1A959CDC79BFBE05B022F64EBF
J.League GG Pro Striker '94 (Japan).gg	524288	A12A28A0	D4034F6604C5DC04EE06E78B913C47FC
J.League Soccer - Dream Eleven (Japan).gg	524288	ABDDF0EB	2B4BA7D870B8A57E769F9E0CB605C536
James Bond 007 - The Duel (Europe).gg	262144	881A4524	4190790937A1EFAF2418917402B06E75
James Pond 3 - Operation Starfi5h (Europe).gg	524288	68BB7F71	1C88D6F7784EFB05D2548F9F903889F3
