Alice no Paint Adventure (Japan).sfc	1048576	05798DA8	9907058DB9815C7F4068A6EDB870D673	
Alien 3 (Europe).sfc	1048576	378613B0	0F10EC520FBDBB009F97333B59FF8D49	
Alien 3 (Japan).sfc	1048576	8A21B63F	ED460CFDB52936CC0C850FFC71A89A8A	
Alien 3 (USA) (Beta).sfc	1048576	77713C95	15B31E37AB766C440D6BC407FB4BA3E4	
Alien 3 (USA).sfc	1048576	98E2AC15	09120BA8C0052997481117683B4E70DB	
Alien vs Predator (Europe).sfc	1048576	A31D1F58	2EAD975340211E3F6893FDE8DD279689	
Alien vs Predator (USA).sfc	1048576	1803CF20	1FC2EAD45EADCAC586D65E218B895912	
Aliens vs. Predator (Japan).sfc	1048576	2D5876FF	9AFDDC507BA820BE7D788DD75EB6052F	
All-American Championship Football (Europe).sfc	524288	EBEFBDE2	5D3AB5B37BB1B21AC21E176E9FF4CAAA	
Amazing Spider-Man, The - Lethal Foes (Japan).sfc	1572864	82F7F710	43D5D11A37C66A435FED06AA87DBBDFF	
America Oudan Ultra Quiz (Japan).sfc	1048576	9624E6ED	B7EDE602782F8FF1CF182D1B7E95F2C6	
American Battle Dome (Japan).sfc	1048576	61753981	20C7120AAA1538B185BA0A037574A2EA	
American Gladiators (USA).sfc	1048576	76B151FD	8CF22B97AC6D18B72526A51BE2CFBB5F	
American Tail, An - Fievel Goes West (Europe).sfc	1048576	080AC1B5	8573481BF12F2FDD8E66610D2C7B6914	
American Tail, An - Fievel Goes West (USA).sfc	1048576	EEA38AED	A2AABE7064FF072DE65450D50D50BA93	
Andre Agassi Tennis (Japan) (En).sfc	524288	D9879A39	16607EA102E62021F127D081D97CF24B	
Andre Agassi Tennis (USA).sfc	524288	D1AE87BE	9EBDFA25AA896E5E3D3AEC1DD8D9DB07	
Angelique (Japan) (Premium Box).sfc	2097152	3DA108C4	DB49DD09A12D1CA5AF211D242FB5C280	
Angelique (Japan).sfc	2097152	EC3EDB9E	2DF6243223F89EC161B5E015B085F7A0	
Angelique - Voice Fantasy (Japan).sfc	3145728	EA6AE8A9	DBE906D3970E74CABA0A210331E6AD73	
Animal Buranden - Brutal (Japan).sfc	2097152	78ECA50D	99C3EBFB50BC017D7384568619937C6B	
Animaniacs (Europe).sfc	1048576	C28A80F6	CE41FB926DB8FCAAD4665774F3731B7A	
Animaniacs (Japan).sfc	1048576	D93E07A8	7ABE23225CA0DDC5EE93333CE3BB9137	
Animaniacs (USA).sfc	1048576	CF0F14D2	FF08CA993882BFE2AB860865897BFE77	
Another World (Europe).sfc	1048576	83B40AF2	9075CB9A818C85B477A4F496FD529BED	
